Mushroom ID,Cap Shape,Cap Color,Gill Size,Stalk Shape,Habitat,Edibility,Market Demand,Spore Print Color,Population,Odor,Bruising,Ring Type,Stalk Surface Above Ring,Stalk Surface Below Ring,Stalk Color Above Ring,Stalk Color Below Ring,Veil Type,Veil Color,Growth Rate,Inspection Date,Incubation date,Temperature,Measurement
811,?,yellow,narrow,tapering,leaves,poisonous,4,?,numerous,foul,No,flaring,scaly,silky,?,gray,universal,brown,2.104037893,4/11/2023,4/2/2023,21,C
812,conical,brown,broad,tapering,urban,poisonous,2,white,scattered,anise,No,none,silky,silky,orange,pink,universal,brown,3.128050637350776,5/11/2023,5/2/2023,13,C
?,flat,?,narrow,enlarging,?,edible,3,white,several,creosote,Yes,flaring,silky,fibrous,gray,pink,partial,white,1.4824580607863538,2/2/2023,2/2/2023,27,C
814,conical,brown,narrow,enlarging,woods,poisonous,7,?,numerous,almond,Yes,none,fibrous,smooth,white,pink,universal,brown,4.736832350985869,2/2/2023,2/1/2023,26,C
815,convex,yellow,broad,enlarging,leaves,edible,8,?,?,creosote,No,evanescent,smooth,fibrous,gray,gray,?,orange,3.9917710913737845,1/10/2023,1/5/2023,22,C
816,flat,gray,narrow,tapering,leaves,poisonous,8,yellow,numerous,musty,Yes,evanescent,silky,silky,gray,pink,partial,brown,1.4928186189725121,4/13/2023,4/5/2023,8,C
817,flat,red,broad,enlarging,paths,?,4,brown,abundant,foul,Yes,none,smooth,scaly,white,gray,universal,orange,?,3/3/2023,3/2/2023,27,C
?,flat,red,narrow,enlarging,woods,poisonous,2,yellow,numerous,almond,No,evanescent,silky,fibrous,?,orange,universal,?,4.212113779556282,2/6/2023,2/2/2023,19,C
819,flat,white,narrow,?,leaves,poisonous,?,orange,abundant,anise,No,?,silky,silky,pink,white,universal,yellow,1.2659687398253294,4/13/2023,4/4/2023,3,C
820,bell,white,narrow,enlarging,grasses,poisonous,3,black,several,foul,No,none,smooth,scaly,pink,pink,partial,orange,2.049759173178421,4/11/2023,4/4/2023,6,C
?,flat,brown,broad,tapering,leaves,edible,3,white,?,foul,Yes,evanescent,fibrous,fibrous,orange,white,universal,brown,4.660105002,3/5/2023,3/2/2023,26,C
822,bell,red,narrow,enlarging,urban,?,8,brown,numerous,foul,Yes,pendant,?,?,brown,?,partial,white,2.5167299892940664,1/4/2023,1/4/2023,10,C
823,flat,gray,broad,enlarging,woods,poisonous,7,black,numerous,foul,No,evanescent,smooth,scaly,pink,gray,?,yellow,4.602198933079118,4/10/2023,4/1/2023,11,C
?,bell,brown,narrow,enlarging,urban,edible,1,black,scattered,creosote,Yes,pendant,?,scaly,gray,gray,partial,?,1.9047760828683973,3/12/2023,3/4/2023,25,C
825,convex,yellow,narrow,tapering,woods,edible,?,?,?,anise,No,flaring,silky,?,gray,orange,?,white,1.234476529426627,3/5/2023,3/5/2023,11,C
826,sunken,yellow,narrow,enlarging,urban,poisonous,?,?,several,foul,Yes,flaring,smooth,fibrous,white,gray,universal,white,1.6455818652206258,1/7/2020,1/1/2020,19,C
827,flat,brown,broad,tapering,woods,poisonous,10,brown,solitary,anise,?,flaring,scaly,smooth,brown,brown,partial,yellow,?,3/13/2023,3/4/2023,28,C
?,?,gray,?,enlarging,paths,edible,9,orange,abundant,musty,Yes,evanescent,smooth,smooth,gray,gray,partial,yellow,4.869313796503606,3/9/2023,3/4/2023,26,C
829,flat,?,narrow,tapering,leaves,poisonous,9,black,abundant,creosote,Yes,evanescent,smooth,fibrous,brown,brown,universal,brown,1.9898032027469819,5/9/2023,5/3/2023,2,C
830,convex,brown,?,enlarging,woods,?,?,orange,several,creosote,?,evanescent,smooth,scaly,orange,pink,universal,white,2.0198801853253836,3/6/2023,3/4/2023,24,C
?,flat,brown,narrow,tapering,grasses,poisonous,8,orange,numerous,anise,Yes,evanescent,silky,silky,pink,orange,universal,yellow,4.5870881181020335,5/3/2023,5/1/2023,7,C
832,convex,gray,?,enlarging,urban,edible,?,white,numerous,musty,No,flaring,?,silky,white,pink,universal,yellow,2.845434022816571,5/14/2023,5/5/2023,29,C
833,bell,gray,broad,tapering,?,?,7,yellow,scattered,foul,?,pendant,silky,fibrous,pink,pink,partial,yellow,3.7690036859651084,1/11/2023,1/5/2023,2,C
834,sunken,gray,broad,tapering,woods,poisonous,?,yellow,several,?,No,none,?,fibrous,orange,white,partial,?,3.6516105352170705,5/4/2023,5/3/2023,10,C
835,bell,gray,broad,enlarging,paths,poisonous,4,black,numerous,musty,Yes,?,silky,fibrous,orange,gray,universal,orange,1.5031927407903072,4/10/2023,4/5/2023,24,C
?,conical,yellow,narrow,?,woods,edible,4,?,scattered,musty,?,pendant,?,fibrous,brown,pink,partial,white,3.104812693453856,3/1/2023,3/1/2023,6,C
837,bell,brown,broad,tapering,leaves,edible,10,yellow,scattered,creosote,Yes,flaring,scaly,smooth,gray,orange,universal,brown,2.524406738696089,4/9/2023,4/2/2023,5,C
838,convex,red,narrow,tapering,woods,poisonous,5,brown,solitary,almond,Yes,flaring,smooth,fibrous,pink,brown,partial,brown,4.619762338130086,1/14/2023,1/5/2023,13,C
839,sunken,brown,broad,enlarging,?,poisonous,4,white,scattered,foul,No,evanescent,smooth,scaly,white,?,universal,white,12.5616901399312586,4/7/2023,4/3/2023,28,C
840,sunken,brown,narrow,enlarging,urban,edible,2,yellow,?,almond,Yes,none,smooth,smooth,gray,white,universal,orange,0.6740488210266272,1/4/2023,1/3/2023,20,C
841,sunken,white,broad,tapering,woods,poisonous,10,white,numerous,musty,No,none,smooth,?,white,orange,partial,orange,0.9691752900778894,2/5/2023,2/2/2023,3,C
842,conical,white,broad,?,leaves,poisonous,2,white,solitary,musty,No,?,smooth,silky,brown,gray,partial,orange,?,2/14/2023,2/5/2023,9,C
843,convex,gray,narrow,tapering,leaves,poisonous,7,yellow,numerous,?,Yes,none,silky,fibrous,gray,orange,universal,orange,4.869796942998685,2/5/2023,2/1/2023,23,C
?,bell,yellow,?,?,?,edible,6,black,?,?,Yes,evanescent,fibrous,smooth,white,white,partial,white,2.918466626421661,5/5/2023,5/2/2023,5,C
?,sunken,white,broad,enlarging,grasses,poisonous,5,brown,solitary,almond,?,flaring,scaly,smooth,brown,pink,universal,white,4.79453156,5/6/2023,5/3/2023,22,C
846,bell,brown,narrow,tapering,woods,poisonous,4,black,several,?,No,flaring,?,scaly,orange,pink,partial,yellow,?,4/3/2020,4/3/2020,6,C
?,bell,white,broad,tapering,?,poisonous,1,yellow,abundant,foul,No,none,scaly,fibrous,?,brown,universal,white,3.1270159065422862,1/12/2023,1/3/2023,5,C
?,convex,yellow,?,tapering,grasses,poisonous,9,?,numerous,creosote,No,none,silky,fibrous,pink,gray,universal,yellow,3.3693431431765823,4/4/2023,4/1/2023,5,C
849,?,yellow,broad,tapering,paths,?,10,yellow,scattered,foul,No,flaring,silky,fibrous,pink,white,partial,yellow,4.389020993,1/1/2023,1/1/2023,13,C
850,conical,gray,narrow,tapering,woods,edible,6,yellow,abundant,?,No,?,?,fibrous,brown,gray,partial,orange,2.298789105657507,1/11/2023,1/3/2023,9,C
851,convex,brown,broad,enlarging,woods,poisonous,3,brown,scattered,anise,Yes,evanescent,scaly,silky,pink,brown,partial,yellow,3.402155601017596,2/3/2023,2/3/2023,12,C
852,?,brown,broad,enlarging,paths,?,4,black,numerous,?,?,pendant,fibrous,scaly,gray,gray,partial,?,1.5478100320279258,5/12/2023,5/5/2023,8,C
853,bell,red,narrow,tapering,paths,?,2,white,numerous,musty,No,flaring,scaly,?,orange,orange,partial,white,?,4/14/2022,4/5/2022,26,C
854,flat,gray,narrow,enlarging,urban,?,?,orange,several,almond,Yes,flaring,smooth,scaly,?,pink,partial,orange,4.040468625271513,5/12/2023,5/5/2023,25,C
855,?,red,broad,tapering,?,edible,1,?,?,almond,No,flaring,fibrous,silky,pink,pink,universal,orange,4.431890942489457,5/12/2023,5/4/2023,10,C
856,sunken,gray,broad,tapering,leaves,edible,3,yellow,solitary,musty,No,pendant,fibrous,?,brown,?,partial,?,2.210511362100018,1/2/2023,1/1/2023,25,C
857,conical,yellow,broad,enlarging,paths,?,2,yellow,?,anise,?,none,fibrous,silky,orange,white,universal,white,0.5457164185985164,3/9/2023,3/2/2023,21,C
858,sunken,brown,narrow,enlarging,?,poisonous,10,brown,scattered,musty,Yes,flaring,smooth,smooth,gray,white,universal,white,4.8375932488148425,5/5/2023,5/1/2023,27,C
859,convex,white,broad,tapering,leaves,poisonous,2,yellow,scattered,almond,No,pendant,scaly,scaly,orange,white,partial,orange,?,1/10/2023,1/3/2023,15,C
860,bell,white,narrow,enlarging,grasses,edible,6,yellow,abundant,anise,Yes,none,silky,scaly,?,white,partial,white,?,4/3/2023,4/3/2023,20,C
861,conical,brown,broad,enlarging,woods,edible,1,orange,scattered,anise,Yes,pendant,silky,silky,pink,gray,partial,?,4.539995865453073,5/6/2023,5/1/2023,22,C
862,?,red,narrow,tapering,grasses,poisonous,6,white,abundant,almond,Yes,none,smooth,silky,?,gray,partial,yellow,3.857575554550296,2/10/2023,2/4/2023,14,C
863,?,white,broad,tapering,woods,poisonous,8,black,scattered,creosote,No,pendant,fibrous,scaly,white,pink,partial,orange,2.4405544344155095,5/8/2023,5/3/2023,17,C
864,conical,gray,broad,tapering,woods,edible,7,yellow,?,creosote,No,flaring,fibrous,fibrous,pink,pink,universal,brown,3.8574987614690395,4/9/2023,4/3/2023,12,C
865,conical,gray,broad,enlarging,urban,edible,5,white,several,anise,No,pendant,silky,scaly,brown,brown,universal,yellow,1.4325309235107555,3/12/2023,3/4/2023,23,C
?,convex,red,narrow,enlarging,leaves,?,5,orange,scattered,musty,Yes,evanescent,silky,smooth,gray,?,partial,brown,?,3/13/2023,3/4/2023,8,C
867,bell,?,broad,enlarging,grasses,edible,10,?,abundant,?,No,evanescent,silky,silky,orange,orange,partial,white,3.3061985471593833,1/8/2023,1/1/2023,3,C
868,conical,white,?,tapering,?,edible,8,black,solitary,creosote,Yes,pendant,smooth,?,gray,gray,partial,brown,0.8174889895453477,3/8/2023,3/1/2023,1,C
869,flat,white,narrow,enlarging,urban,edible,5,brown,solitary,creosote,Yes,pendant,scaly,fibrous,brown,brown,universal,?,3.604026386392538,3/10/2023,3/4/2023,2,C
870,?,red,narrow,tapering,urban,poisonous,8,orange,abundant,musty,Yes,none,scaly,scaly,white,white,universal,white,1.7754056598963857,5/7/2023,5/2/2023,15,C
871,sunken,red,broad,tapering,paths,poisonous,1,white,scattered,musty,Yes,pendant,scaly,fibrous,white,gray,universal,white,3.2102944700891163,3/11/2023,3/5/2023,12,C
872,sunken,yellow,narrow,enlarging,leaves,edible,1,black,scattered,almond,Yes,flaring,smooth,scaly,white,orange,partial,orange,?,2/4/2023,2/2/2023,11,C
?,bell,white,broad,enlarging,leaves,edible,1,black,abundant,musty,Yes,pendant,fibrous,silky,white,pink,universal,white,2.593602267139323,2/3/2023,2/1/2023,19,C
874,bell,white,broad,enlarging,leaves,edible,3,black,?,anise,Yes,evanescent,fibrous,scaly,brown,brown,partial,orange,3.6026230303173117,2/3/2023,2/1/2023,15,C
875,?,gray,narrow,enlarging,urban,poisonous,?,brown,?,anise,No,flaring,scaly,fibrous,pink,?,universal,white,0.6305333901014438,5/7/2023,5/1/2023,27,C
876,conical,yellow,broad,?,paths,poisonous,9,black,abundant,anise,No,flaring,fibrous,smooth,orange,gray,partial,?,3.466559576396401,4/12/2023,4/5/2023,9,C
877,bell,red,narrow,enlarging,leaves,poisonous,8,white,numerous,creosote,Yes,none,scaly,silky,orange,gray,partial,yellow,2.4045827724803566,4/5/2023,4/1/2023,0,C
878,convex,gray,narrow,enlarging,woods,poisonous,7,orange,numerous,anise,Yes,none,fibrous,scaly,pink,pink,partial,white,1.227563988984999,1/13/2023,1/4/2023,8,C
879,bell,?,broad,enlarging,grasses,edible,5,?,several,?,Yes,?,silky,smooth,orange,orange,partial,brown,3.548255934,1/6/2023,1/5/2023,15,C
880,conical,gray,broad,tapering,woods,edible,5,black,scattered,anise,No,flaring,scaly,fibrous,gray,gray,universal,white,?,1/4/2023,1/1/2023,24,C
881,convex,?,broad,tapering,urban,edible,9,?,solitary,anise,No,evanescent,smooth,smooth,white,pink,partial,orange,1.9075358370101216,5/7/2023,5/3/2023,24,C
882,conical,white,broad,enlarging,woods,?,7,yellow,several,?,No,none,smooth,?,orange,gray,universal,brown,4.281373595205775,3/6/2023,3/3/2023,0,C
883,flat,yellow,broad,?,paths,poisonous,8,white,several,anise,?,none,fibrous,scaly,brown,?,partial,orange,?,5/11/2023,5/4/2023,5,C
884,?,gray,broad,tapering,grasses,poisonous,?,brown,scattered,anise,No,flaring,fibrous,silky,white,brown,?,?,1.7557133981212343,5/2/2023,5/2/2023,26,C
885,convex,red,broad,tapering,grasses,?,5,?,numerous,creosote,Yes,?,silky,smooth,gray,gray,partial,brown,1.2184693954725274,4/7/2023,4/4/2023,27,C
886,flat,gray,narrow,enlarging,urban,?,10,white,abundant,almond,Yes,evanescent,?,smooth,orange,gray,?,brown,1.735641089402004,5/1/2023,5/1/2023,2,C
?,?,white,broad,tapering,leaves,?,8,orange,numerous,almond,No,evanescent,smooth,scaly,?,pink,partial,?,2.6968536515281487,4/7/2023,4/5/2023,11,C
888,conical,gray,broad,enlarging,grasses,edible,10,white,abundant,anise,No,none,scaly,?,brown,gray,partial,brown,0.6081325066299006,2/7/2023,2/3/2023,5,C
889,conical,brown,narrow,tapering,leaves,?,8,black,abundant,creosote,Yes,flaring,scaly,smooth,pink,white,universal,white,?,4/5/2023,4/5/2023,7,C
890,sunken,red,narrow,enlarging,paths,edible,5,yellow,numerous,creosote,No,evanescent,?,?,pink,pink,partial,orange,1.953639276,1/11/2023,1/2/2023,27,C
891,conical,white,broad,enlarging,leaves,edible,2,white,numerous,creosote,Yes,evanescent,scaly,silky,gray,orange,partial,brown,0.7662060289319206,4/11/2023,4/3/2023,23,C
892,sunken,yellow,narrow,enlarging,leaves,?,7,yellow,numerous,almond,No,pendant,scaly,smooth,orange,gray,universal,yellow,1.0794808622318952,2/11/2023,2/3/2023,19,C
893,convex,white,broad,enlarging,leaves,edible,4,brown,numerous,almond,No,evanescent,fibrous,silky,pink,gray,partial,yellow,3.7328486234873024,4/2/2023,4/1/2023,17,C
894,flat,white,narrow,enlarging,grasses,poisonous,7,?,abundant,musty,No,none,smooth,fibrous,pink,pink,universal,orange,1.5142501769032015,3/4/2023,3/1/2023,12,C
895,sunken,gray,narrow,?,woods,poisonous,6,yellow,abundant,anise,?,flaring,?,smooth,white,brown,universal,brown,4.798468411730421,5/8/2020,5/5/2020,13,C
896,convex,gray,broad,enlarging,paths,poisonous,7,white,solitary,creosote,Yes,pendant,silky,scaly,brown,orange,universal,?,3.091642836499475,4/11/2023,4/5/2023,12,C
897,conical,red,?,tapering,urban,edible,1,orange,abundant,creosote,Yes,none,?,scaly,pink,gray,universal,orange,0.6302113467614416,3/7/2023,3/3/2023,28,C
898,convex,yellow,broad,enlarging,woods,edible,?,orange,?,creosote,?,evanescent,scaly,smooth,gray,brown,partial,white,?,4/9/2020,4/2/2020,16,C
899,?,brown,narrow,enlarging,urban,edible,6,yellow,abundant,almond,No,pendant,smooth,fibrous,pink,brown,universal,orange,3.746033018484346,2/12/2023,2/5/2023,11,C
900,bell,white,broad,tapering,grasses,poisonous,1,black,abundant,?,Yes,evanescent,silky,fibrous,brown,brown,partial,yellow,2.770495446358589,3/8/2022,3/1/2022,21,C
901,flat,red,?,?,grasses,edible,1,yellow,numerous,foul,Yes,none,smooth,smooth,white,orange,universal,yellow,0.9100283488791667,4/2/2023,4/1/2023,8,C
902,flat,yellow,broad,?,leaves,edible,7,?,abundant,?,Yes,?,silky,fibrous,brown,gray,?,brown,3.9164305865142155,3/10/2023,3/3/2023,26,C
903,flat,?,narrow,enlarging,woods,poisonous,4,black,several,musty,Yes,none,smooth,silky,pink,gray,?,orange,1.147013373295649,4/1/2021,4/1/2021,20,C
904,convex,white,broad,tapering,woods,?,6,black,numerous,musty,?,none,fibrous,silky,brown,gray,universal,brown,1.5073054143404958,3/2/2023,3/1/2023,5,C
905,conical,red,broad,tapering,woods,poisonous,6,yellow,scattered,musty,No,pendant,scaly,scaly,?,?,universal,orange,2.1013416939179796,5/12/2023,5/4/2023,18,C
?,flat,yellow,?,tapering,?,edible,4,orange,scattered,creosote,No,none,smooth,scaly,gray,white,universal,white,2.9737570383436562,1/2/2021,1/2/2021,15,C
907,convex,red,broad,tapering,leaves,edible,8,brown,scattered,anise,Yes,none,scaly,silky,gray,?,universal,white,0.7400346841075132,4/6/2021,4/3/2021,7,C
908,sunken,yellow,broad,enlarging,leaves,poisonous,4,orange,several,musty,Yes,none,smooth,smooth,brown,gray,?,?,4.509916353928068,3/9/2020,3/3/2020,5,C
909,bell,yellow,narrow,enlarging,leaves,poisonous,1,black,scattered,anise,No,?,smooth,silky,orange,?,?,white,2.9665149114115015,5/8/2023,5/4/2023,1,C
910,flat,gray,broad,enlarging,woods,poisonous,10,?,several,anise,No,pendant,?,silky,gray,orange,partial,orange,4.991952134971572,1/7/2023,1/3/2023,15,C
911,bell,brown,?,tapering,?,poisonous,7,black,numerous,anise,Yes,pendant,silky,fibrous,pink,gray,?,brown,0.6718591744733713,1/6/2023,1/5/2023,15,C
912,flat,gray,narrow,enlarging,paths,edible,5,brown,numerous,anise,No,evanescent,silky,silky,orange,pink,universal,orange,3.531463474602168,2/3/2023,2/2/2023,11,C
913,?,brown,narrow,tapering,urban,poisonous,10,orange,?,creosote,Yes,flaring,smooth,smooth,orange,gray,partial,orange,4.7599059196290066,4/11/2023,4/5/2023,11,C
?,conical,red,broad,tapering,?,poisonous,7,white,several,anise,Yes,none,smooth,fibrous,pink,orange,partial,yellow,2.1468889354448217,2/8/2023,2/3/2023,24,C
915,bell,red,narrow,?,?,edible,?,black,numerous,foul,Yes,evanescent,scaly,fibrous,brown,white,universal,brown,1.483068502919206,5/5/2020,5/1/2020,9,C
916,bell,brown,narrow,enlarging,woods,poisonous,3,black,abundant,anise,Yes,flaring,scaly,smooth,?,?,?,yellow,2.5566543136605304,2/4/2023,2/4/2023,5,C
917,bell,red,narrow,enlarging,woods,edible,8,brown,several,musty,Yes,evanescent,scaly,fibrous,white,pink,partial,yellow,4.269673370842069,3/11/2023,3/5/2023,21,C
918,conical,?,broad,tapering,leaves,poisonous,8,white,abundant,foul,No,pendant,smooth,silky,orange,white,universal,brown,1.3897722249280524,2/6/2023,2/1/2023,0,C
919,flat,red,narrow,?,?,edible,2,white,numerous,anise,Yes,evanescent,scaly,smooth,white,brown,partial,yellow,2.3166508269513315,2/10/2023,2/2/2023,0,C
920,bell,?,broad,enlarging,?,edible,2,white,?,almond,Yes,evanescent,scaly,silky,brown,orange,partial,white,0.5952912798661874,4/13/2023,4/4/2023,10,C
921,conical,white,broad,tapering,leaves,poisonous,10,white,solitary,musty,Yes,evanescent,scaly,fibrous,brown,gray,partial,brown,3.3614957664289813,4/5/2023,4/3/2023,19,C
?,sunken,red,broad,tapering,woods,edible,6,?,numerous,almond,Yes,evanescent,silky,silky,brown,?,universal,white,2.524333031546397,5/6/2022,5/3/2022,16,C
923,convex,?,narrow,enlarging,paths,poisonous,?,yellow,abundant,creosote,Yes,flaring,fibrous,?,gray,brown,?,yellow,1.2456534862646602,4/2/2023,4/1/2023,9,C
924,conical,yellow,broad,enlarging,woods,poisonous,10,yellow,numerous,musty,No,pendant,silky,fibrous,pink,pink,universal,orange,3.951259676915652,1/8/2023,1/5/2023,28,C
925,?,white,broad,tapering,woods,edible,7,?,several,musty,No,pendant,silky,fibrous,pink,brown,partial,white,0.8189499228516974,3/7/2023,3/2/2023,7,C
926,flat,gray,narrow,tapering,paths,edible,4,orange,several,anise,Yes,evanescent,?,smooth,white,brown,universal,brown,?,1/8/2023,1/2/2023,6,C
927,convex,?,narrow,tapering,urban,edible,?,orange,solitary,almond,Yes,?,?,silky,pink,brown,?,white,2.2143722261947723,1/5/2022,1/4/2022,25,C
?,sunken,white,narrow,enlarging,grasses,edible,?,white,several,anise,No,none,scaly,silky,white,gray,partial,orange,3.2366882148513216,3/7/2023,3/1/2023,29,C
929,?,white,?,enlarging,urban,edible,1,white,?,creosote,No,evanescent,smooth,silky,pink,pink,universal,?,3.4702261149471787,1/12/2023,1/5/2023,12,C
930,convex,?,narrow,tapering,urban,poisonous,6,orange,abundant,creosote,No,none,fibrous,smooth,brown,white,partial,white,2.1564089885507505,2/13/2023,2/5/2023,21,C
931,sunken,gray,?,enlarging,woods,poisonous,10,yellow,abundant,almond,Yes,none,silky,?,white,gray,universal,yellow,3.6357691483522543,5/10/2023,5/4/2023,16,C
932,convex,red,broad,tapering,urban,?,8,?,abundant,anise,No,flaring,smooth,fibrous,pink,white,universal,white,3.116147201545808,2/10/2023,2/3/2023,5,C
933,bell,gray,broad,enlarging,paths,poisonous,1,white,numerous,musty,Yes,?,silky,silky,gray,pink,universal,yellow,4.540882738911867,2/11/2023,2/2/2023,4,C
934,bell,yellow,narrow,tapering,urban,edible,3,brown,numerous,almond,?,pendant,scaly,scaly,gray,white,universal,white,2.0905395174265995,2/5/2023,2/4/2023,4,C
935,flat,red,broad,tapering,woods,edible,?,white,numerous,foul,?,none,fibrous,fibrous,gray,gray,universal,orange,2.725868378079084,2/8/2023,2/2/2023,26,C
936,conical,white,broad,enlarging,paths,edible,6,?,solitary,creosote,Yes,none,fibrous,fibrous,pink,pink,partial,brown,3.057556849305843,3/7/2020,3/5/2020,14,C
937,?,gray,narrow,enlarging,grasses,edible,2,orange,scattered,musty,Yes,?,scaly,scaly,pink,orange,universal,?,3.2522243452458874,4/12/2023,4/3/2023,1,C
938,sunken,brown,broad,tapering,woods,?,3,brown,scattered,foul,Yes,flaring,silky,?,pink,pink,universal,brown,2.1688410110263647,1/4/2023,1/3/2023,7,C
?,flat,yellow,narrow,tapering,paths,poisonous,9,brown,several,creosote,No,evanescent,scaly,scaly,brown,white,partial,orange,2.155300483959773,5/3/2023,5/3/2023,1,C
940,?,gray,narrow,?,grasses,edible,3,black,?,musty,Yes,?,smooth,silky,pink,gray,partial,orange,4.509645365489384,3/11/2023,3/5/2023,27,C
?,conical,yellow,narrow,enlarging,?,edible,?,?,abundant,musty,No,flaring,smooth,smooth,brown,pink,partial,orange,1.9589456471389468,5/9/2023,5/4/2023,1,C
?,sunken,yellow,broad,enlarging,paths,edible,7,white,scattered,musty,No,none,fibrous,smooth,pink,orange,universal,orange,3.4184222860631137,5/4/2023,5/2/2023,1,C
943,bell,brown,narrow,enlarging,urban,poisonous,4,yellow,?,anise,Yes,pendant,silky,?,brown,pink,universal,brown,3.597480202699986,3/8/2023,3/2/2023,19,C
944,flat,red,narrow,enlarging,urban,edible,7,yellow,?,almond,Yes,flaring,fibrous,fibrous,?,brown,partial,white,2.240252115599936,3/3/2023,3/2/2023,19,C
?,flat,brown,broad,enlarging,urban,poisonous,5,orange,abundant,almond,?,flaring,silky,smooth,pink,gray,partial,orange,3.0341525762925383,2/9/2023,2/4/2023,1,C
946,bell,gray,broad,tapering,woods,edible,4,orange,numerous,?,No,pendant,smooth,fibrous,orange,white,universal,orange,3.3419356709227324,3/12/2023,3/4/2023,21,C
947,bell,yellow,broad,enlarging,urban,?,2,brown,abundant,anise,Yes,evanescent,?,fibrous,gray,orange,partial,yellow,2.493997000279264,1/6/2021,1/4/2021,17,C
948,conical,brown,broad,enlarging,paths,poisonous,6,white,solitary,foul,No,evanescent,?,silky,white,?,universal,yellow,1.851631256287972,5/5/2023,5/3/2023,22,C
949,?,white,broad,enlarging,urban,edible,10,orange,abundant,foul,Yes,evanescent,silky,smooth,orange,?,partial,orange,2.1404744344874667,4/12/2022,4/5/2022,25,C
950,flat,yellow,narrow,?,leaves,edible,5,brown,numerous,anise,No,flaring,scaly,silky,orange,orange,partial,yellow,4.5054122567684365,5/4/2023,5/2/2023,1,C
?,?,gray,narrow,tapering,leaves,poisonous,9,brown,numerous,almond,No,pendant,fibrous,fibrous,orange,?,universal,yellow,4.279284613490197,4/10/2023,4/4/2023,8,C
952,bell,?,narrow,enlarging,urban,edible,10,brown,solitary,foul,No,none,silky,silky,?,white,universal,white,4.539067714172453,2/5/2023,2/2/2023,1,C
953,bell,yellow,broad,?,urban,poisonous,9,black,solitary,foul,No,flaring,silky,?,pink,orange,partial,white,3.0161784738984156,4/10/2023,4/2/2023,15,C
954,?,red,broad,tapering,leaves,poisonous,10,yellow,solitary,creosote,No,none,silky,fibrous,pink,brown,universal,brown,3.3091953288941323,2/10/2023,2/5/2023,9,C
955,?,brown,narrow,tapering,grasses,edible,?,black,numerous,musty,No,flaring,smooth,silky,gray,pink,?,?,4.739268870815944,4/10/2023,4/4/2023,16,C
956,sunken,yellow,broad,enlarging,woods,poisonous,10,white,scattered,creosote,No,none,silky,smooth,pink,gray,partial,brown,3.603554624380483,5/13/2023,5/4/2023,6,C
957,convex,brown,narrow,tapering,grasses,poisonous,7,brown,numerous,creosote,?,flaring,silky,?,gray,gray,partial,?,1.0894165622130663,3/10/2023,3/5/2023,15,C
958,flat,brown,?,enlarging,leaves,?,6,brown,solitary,anise,Yes,evanescent,fibrous,silky,orange,pink,universal,orange,4.339581623543938,1/12/2023,1/4/2023,6,C
959,conical,?,narrow,enlarging,urban,edible,5,white,scattered,?,Yes,none,scaly,scaly,gray,white,universal,orange,4.535980635519172,5/6/2023,5/5/2023,21,C
960,?,white,broad,enlarging,leaves,?,7,orange,abundant,?,Yes,pendant,fibrous,scaly,gray,white,partial,yellow,1.1453548046985487,1/8/2023,1/3/2023,27,C
961,sunken,brown,broad,enlarging,woods,poisonous,7,black,scattered,foul,No,pendant,scaly,?,?,?,universal,yellow,4.698628606480832,1/3/2023,1/2/2023,17,C
962,bell,?,broad,tapering,leaves,edible,4,white,solitary,anise,?,none,?,smooth,?,white,partial,brown,4.740818962746035,3/11/2023,3/3/2023,23,C
963,sunken,yellow,narrow,tapering,leaves,edible,5,orange,abundant,musty,No,evanescent,silky,fibrous,orange,brown,universal,yellow,4.523990333149639,4/11/2023,4/4/2023,16,C
964,conical,brown,?,enlarging,urban,edible,6,white,?,creosote,No,none,silky,smooth,gray,orange,partial,orange,3.9813805511830056,3/6/2023,3/3/2023,20,C
965,conical,brown,narrow,tapering,urban,poisonous,5,orange,solitary,almond,Yes,evanescent,scaly,scaly,brown,pink,partial,orange,3.4035697795027953,5/7/2023,5/1/2023,28,C
?,convex,white,?,enlarging,paths,poisonous,?,orange,scattered,musty,No,none,fibrous,silky,orange,white,universal,white,?,5/7/2023,5/1/2023,10,C
967,bell,gray,?,tapering,woods,edible,4,white,solitary,anise,Yes,evanescent,smooth,smooth,gray,white,universal,white,3.9867891663080712,2/2/2023,2/2/2023,19,C
968,sunken,brown,?,enlarging,leaves,edible,5,yellow,scattered,foul,No,pendant,scaly,?,brown,white,universal,yellow,0.8343765942350707,4/5/2023,4/4/2023,11,C
969,bell,gray,narrow,tapering,leaves,?,?,white,?,creosote,?,flaring,silky,silky,pink,pink,?,white,3.4255010069162237,1/13/2023,1/4/2023,19,C
970,conical,white,narrow,tapering,woods,poisonous,2,white,several,musty,No,none,scaly,scaly,pink,?,universal,orange,0.9332631187997606,5/10/2022,5/4/2022,8,C
971,convex,?,?,tapering,grasses,edible,5,white,several,almond,No,flaring,scaly,fibrous,gray,?,universal,yellow,0.8019548635643925,4/4/2023,4/1/2023,14,C
972,convex,?,narrow,enlarging,grasses,edible,10,yellow,abundant,musty,No,flaring,fibrous,smooth,white,white,partial,?,3.331185532316161,3/13/2023,3/4/2023,2,C
973,conical,red,broad,tapering,leaves,poisonous,?,brown,?,anise,Yes,evanescent,smooth,scaly,brown,white,universal,white,1.3323831701009807,3/4/2023,3/4/2023,22,C
